Segment,Technology,Subcategory,Decarb_Sector,Project_Type,Estimated_Total_Facility_CAPEX,CD119_2024_Name,Announcement_Date,State,US Senator 1: Party,US Senator 2: Party,US Representative Party,Latitude,Longitude,Announcement_Year,Announcement_Quarter,solar_irradiance,wind_speed_2m,wind_speed_2m_max,wind_speed_50m,air_temp_2m,air_temp_2m_max,air_temp_2m_min,precipitation
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,Expansion,27.727313,UT-03,2023-11-02,UT,Republican,Republican,Republican,40.22483,-111.71419,2023,4,4.9728142076502735,2.06655737704918,3.842049180327869,4.005573770491803,10.465546448087432,17.309098360655735,4.2278142076502725,0.6359016393442624
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,96.110506,NY-19,2017-10-04,NY,Democratic,Democratic,Democratic,42.104972,-76.044494,2017,4,3.7124590163934426,0.2554371584699453,0.4870491803278688,4.586830601092896,9.054754098360656,14.446939890710382,3.8586065573770494,2.796393442622951
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,New,6.747851,,2022-06-23,IN,,,,39.7707,-86.16504,2022,2,3.961612021857923,2.9386885245901637,4.541885245901639,6.371748633879783,11.475819672131149,16.751612021857923,6.294918032786885,2.7825956284153004
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,New,202.435536,,2022-06-23,IN,,,,39.7707,-86.16504,2022,2,3.961612021857923,2.9386885245901637,4.541885245901639,6.371748633879783,11.475819672131149,16.751612021857923,6.294918032786885,2.7825956284153004
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,283.36532,SC-06,2022-12-08,SC,Republican,Republican,Democratic,33.002137,-80.66415,2022,4,4.541912568306011,1.1531147540983606,1.7053551912568303,4.8671584699453545,19.48068306010929,24.985846994535517,14.707513661202189,3.498387978142077
Manufacturing,Batteries,Cells,Clean Tech Manufacturing,New,1370.172058,AZ-09,2021-07-29,AZ,Democratic,Democratic,Republican,33.37,-112.58,2021,3,5.963169398907105,2.1505737704918033,3.954972677595628,4.720327868852459,23.65344262295082,31.72573770491803,16.423005464480873,0.3847540983606557
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,412.352401,LA-02,2022-10-19,LA,Republican,Republican,Democratic,30.258,-91.1,2022,4,4.594098360655738,1.622568306010929,2.6019125683060107,5.04967213114754,20.042786885245903,25.630163934426232,15.059371584699452,4.553251366120219
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,3250.068183,TN-07,2022-11-22,TN,Republican,Republican,Republican,36.531,-87.36,2022,4,4.126612021857924,1.099945355191257,1.7334426229508195,4.70844262295082,14.49928961748634,20.05215846994535,9.287295081967214,4.124125683060109
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,3393.874893,AZ-05,2022-03-23,AZ,Democratic,Democratic,Republican,33.224,-111.61,2022,1,5.929808743169398,1.9638251366120216,3.5936338797814207,4.547267759562842,23.4818306010929,31.822622950819667,15.95546448087432,0.3222131147540983
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,2439.34758,AZ-05,2022-03-23,AZ,Democratic,Democratic,Republican,33.224,-111.61,2022,1,5.929808743169398,1.9638251366120216,3.5936338797814207,4.547267759562842,23.4818306010929,31.822622950819667,15.95546448087432,0.3222131147540983
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,Expansion,1802.996037,MI-04,2022-03-22,MI,Democratic,Democratic,Republican,42.755715,-86.069522,2022,1,3.8700546448087434,4.259371584699454,6.065437158469946,7.279398907103825,9.688989071038252,12.335382513661202,6.774207650273224,2.471584699453552
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,Expansion,2988.516671,MI-04,2023-10-04,MI,Democratic,Democratic,Republican,42.755715,-86.069522,2023,4,3.8700546448087434,4.259371584699454,6.065437158469946,7.279398907103825,9.688989071038252,12.335382513661202,6.774207650273224,2.471584699453552
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,Expansion,2.904284,CA-06,2023-05-18,CA,Democratic,Democratic,Democratic,38.571685,-121.330718,2023,2,5.250573770491803,1.8161202185792351,3.1980601092896177,3.923852459016393,17.648907103825138,25.997622950819675,10.90445355191257,0.8458743169398908
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,244.759661,KY-02,2022-08-04,KY,Republican,Republican,Republican,37.682305,-85.914733,2022,3,4.041010928961748,1.6890983606557377,2.7449180327868854,5.070109289617487,13.923551912568303,19.24193989071038,8.739535519125683,3.8540163934426226
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,New,1130.519883,AL-06,2017-09-21,AL,Republican,Republican,Republican,33.198166,-87.182228,2017,3,4.453852459016393,0.1731693989071038,0.4122404371584699,4.065081967213115,17.81565573770492,24.078907103825134,12.32289617486339,4.159508196721312
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,243.884803,TN-07,2021-02-10,TN,Republican,Republican,Republican,36.587271,-87.260911,2021,1,4.126612021857924,1.099945355191257,1.7334426229508195,4.70844262295082,14.49928961748634,20.05215846994535,9.287295081967214,4.124125683060109
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,New,,CO-04,2023-07-11,CO,Democratic,Democratic,Republican,40.462323,-104.857308,2023,3,4.778743169398907,2.645300546448087,4.605191256830601,5.701994535519125,10.381994535519125,18.2405737704918,3.6069945355191257,0.9013387978142076
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,Expansion,30.010339,CA-16,2023-08-25,CA,Democratic,Democratic,Democratic,37.40886,-122.07997,2023,3,4.825109289617486,2.049262295081967,3.3424590163934425,4.446803278688525,14.869890710382514,23.31989071038251,8.711229508196721,0.671912568306011
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,Expansion,188.54573,TN-09,2022-04-18,TN,Republican,Republican,Democratic,35.27118,-89.97347,2022,2,4.266448087431694,2.6415573770491805,4.178770491803279,5.986448087431694,15.863060109289618,21.19377049180328,10.815163934426227,4.138060109289617
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,146.02653,CA-46,2023-11-13,CA,Democratic,Democratic,Democratic,33.867551,-117.901289,2023,4,5.500983606557377,1.946912568306011,3.772295081967213,3.5462295081967214,17.96144808743169,24.47497267759563,13.010081967213116,0.7804371584699454
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,10.156463,IL-01,2022-11-30,IL,Democratic,Democratic,Democratic,41.832362,-87.628315,2022,4,3.8967486338797817,4.378032786885246,6.222486338797814,7.177896174863387,10.357213114754098,13.098497267759564,7.689836065573771,2.649562841530055
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,21.90398,CA-01,2022-11-02,CA,Democratic,Democratic,Republican,39.706896,-121.81426,2022,4,5.138469945355191,1.8972950819672136,3.177868852459017,4.666147540983607,19.09092896174863,27.169617486338797,12.376202185792351,0.6977595628415301
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,365.066325,NV-02,2021-11-11,NV,Democratic,Democratic,Republican,39.544644,-119.555972,2021,4,5.3307103825136615,1.9818306010928963,3.862103825136612,3.9877322404371585,12.11707650273224,19.89330601092896,5.6273497267759565,0.2379234972677595
Manufacturing,Batteries,"EAM, Cells, Modules",Clean Tech Manufacturing,New,41.614851,MI-04,2022-05-04,MI,Democratic,Democratic,Republican,42.752768,-86.108608,2022,2,3.8700546448087434,4.259371584699454,6.065437158469946,7.279398907103825,9.688989071038252,12.335382513661202,6.774207650273224,2.471584699453552
Manufacturing,Batteries,Cells,Clean Tech Manufacturing,Expansion,0.0,MI-06,2019-04-10,MI,Democratic,Democratic,Democratic,42.288839,-83.847446,2019,2,3.839262295081967,3.225355191256831,4.864562841530055,6.809617486338798,9.37830601092896,14.592049180327868,4.1819945355191255,2.3539071038251365
Manufacturing,Batteries,Cells,Clean Tech Manufacturing,Expansion,3.935414,MI-06,2021-02-24,MI,Democratic,Democratic,Democratic,42.288839,-83.847446,2021,1,3.839262295081967,3.225355191256831,4.864562841530055,6.809617486338798,9.37830601092896,14.592049180327868,4.1819945355191255,2.3539071038251365
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,Expansion,177.237128,TN-03,2021-06-22,TN,Republican,Republican,Republican,35.03898,-85.324051,2021,2,4.19983606557377,0.3390163934426229,0.6105464480874317,3.984207650273224,15.078879781420769,20.815,9.899918032786886,4.899234972677595
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,Expansion,1043.068758,TN-03,2022-10-19,TN,Republican,Republican,Republican,35.03898,-85.324051,2022,4,4.19983606557377,0.3390163934426229,0.6105464480874317,3.984207650273224,15.078879781420769,20.815,9.899918032786886,4.899234972677595
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,21.567126,WA-04,2021-10-07,WA,Democratic,Democratic,Republican,47.110757,-119.194085,2021,4,4.141693989071038,2.4796448087431693,4.1201639344262295,5.390491803278689,11.972076502732238,18.355901639344264,6.078907103825137,0.729207650273224
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,New,22.044592,,2023-03-04,WV,,,,38.882426,-81.860256,2023,1,3.8927868852459016,0.1757650273224043,0.4597267759562841,4.00827868852459,12.86065573770492,18.52846994535519,7.550546448087432,3.1095355191256835
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,1625.034092,MI-06,2022-10-05,MI,Democratic,Democratic,Democratic,42.493441,-83.492124,2022,4,3.839262295081967,3.225355191256831,4.864562841530055,6.809617486338798,9.37830601092896,14.592049180327868,4.1819945355191255,2.3539071038251365
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,4096.396005,KS-03,2022-07-13,KS,Republican,Republican,Democratic,38.940906,-95.006583,2022,3,4.295300546448087,3.0474590163934425,4.766775956284153,6.603688524590163,12.618032786885244,18.476202185792353,7.369016393442624,2.5071311475409837
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,New,81.955078,SC-04,2021-12-14,SC,Republican,Republican,Republican,34.9038,-82.2237,2021,4,4.514371584699453,0.893360655737705,1.4726502732240438,4.145655737704918,14.942540983606555,20.50655737704918,9.880901639344264,4.862896174863389
Manufacturing,Batteries,Cells,Clean Tech Manufacturing,New,952.2593,CA-17,2021-02-16,CA,Democratic,Democratic,Democratic,37.366614,-121.916999,2021,1,5.329262295081967,2.049262295081967,3.3424590163934425,4.446803278688525,14.869890710382514,23.31989071038251,8.711229508196721,0.671912568306011
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,Expansion,2048.198003,NV-02,2022-07-25,NV,Democratic,Democratic,Republican,39.502572,-119.43319,2022,3,5.3307103825136615,1.9818306010928963,3.862103825136612,3.9877322404371585,12.11707650273224,19.89330601092896,5.6273497267759565,0.2379234972677595
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,3554.762076,SC-06,2022-12-14,SC,Republican,Republican,Democratic,32.783,-79.93,2022,4,4.651202185792349,1.3243715846994537,1.851311475409836,4.870573770491804,19.574890710382512,24.315737704918032,15.407732240437154,4.008114754098361
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,New,85.31429,,2022-11-17,CA,,,,32.79494,-116.96352,2022,4,5.903497267759564,2.210846994535519,3.8621038251366127,4.090409836065573,17.629972677595628,25.052349726775955,11.991065573770491,0.8333333333333334
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,New,70.613878,MI-11,2018-11-28,MI,Democratic,Democratic,Democratic,42.700412,-83.270784,2018,4,3.839262295081967,3.417295081967213,5.053579234972677,6.858469945355191,9.76136612021858,14.536174863387975,4.953770491803279,2.206857923497268
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,Expansion,41.988059,MI-11,2022-09-24,MI,Democratic,Democratic,Democratic,42.700412,-83.270784,2022,3,3.839262295081967,3.417295081967213,5.053579234972677,6.858469945355191,9.76136612021858,14.536174863387975,4.953770491803279,2.206857923497268
Manufacturing,Batteries,Cells,Clean Tech Manufacturing,New,3505.17069,IN-02,2023-04-25,IN,Republican,Republican,Republican,41.672203,-86.462468,2023,2,3.862814207650273,3.062732240437158,4.6855737704918035,6.574398907103825,10.653415300546447,15.88655737704918,5.691693989071039,2.353497267759563
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,104.037127,OH-04,2022-05-05,OH,Republican,Republican,Republican,40.337,-84.2,2022,2,3.9174316939890703,3.0901912568306003,4.793060109289618,6.525409836065574,11.18327868852459,16.439918032786885,6.0368579234972675,2.6374590163934424
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,Expansion,848.942958,OH-04,2022-05-05,OH,Republican,Republican,Republican,40.337,-84.2,2022,2,3.9174316939890703,3.0901912568306003,4.793060109289618,6.525409836065574,11.18327868852459,16.439918032786885,6.0368579234972675,2.6374590163934424
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,416.148509,WA-04,2022-05-03,WA,Democratic,Democratic,Republican,47.13,-119.28,2022,2,4.141693989071038,2.4796448087431693,4.1201639344262295,5.390491803278689,11.972076502732238,18.355901639344264,6.078907103825137,0.729207650273224
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,161.753443,TN-08,2021-12-07,TN,Republican,Republican,Republican,36.378,-89.48,2021,4,4.24603825136612,2.84379781420765,4.409316939890711,6.1240710382513655,14.839016393442623,19.74349726775956,10.09669398907104,3.8178415300546447
Manufacturing,Batteries,"EAM, Cells",Clean Tech Manufacturing,Expansion,,AZ-07,2022-12-07,AZ,Democratic,Democratic,Democratic,32.125937,-110.929518,2022,4,5.900710382513661,2.3865573770491806,4.58360655737705,4.894863387978142,18.665355191256833,27.091174863387977,11.58898907103825,0.5278415300546448
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,65.0224,,2023-09-26,KY,,,,36.86624,-87.48605,2023,3,4.126612021857924,1.5763661202185797,2.519262295081967,5.122814207650273,14.149562841530054,19.50087431693989,9.071475409836063,3.913715846994536
Manufacturing,Batteries,Cells,Clean Tech Manufacturing,New,1333.154245,GA-09,2018-12-03,GA,Democratic,Democratic,Republican,34.239582,-83.483466,2018,4,4.365382513661202,0.5293169398907104,0.8386612021857924,4.098688524590163,16.62109289617486,22.47024590163934,11.311092896174864,4.405710382513662
Manufacturing,Batteries,Cells,Clean Tech Manufacturing,New,1569.69274,GA-09,2020-04-29,GA,Democratic,Democratic,Republican,34.239582,-83.483466,2020,2,4.365382513661202,0.5293169398907104,0.8386612021857924,4.098688524590163,16.62109289617486,22.47024590163934,11.311092896174864,4.405710382513662
Manufacturing,Batteries,"EAM, Cells",Clean Tech Manufacturing,New,142.497894,CO-08,2021-09-07,CO,Democratic,Democratic,Republican,39.9707,-104.9814,2021,3,4.901311475409837,2.4718852459016394,4.331967213114754,5.46636612021858,10.809918032786884,18.80603825136612,3.928989071038252,0.9270765027322404
Manufacturing,Batteries,Cells,Clean Tech Manufacturing,Expansion,22.516409,CO-02,2018-09-10,CO,Democratic,Democratic,Democratic,39.963789,-105.121642,2018,3,4.881448087431695,2.4718852459016394,4.331967213114754,5.46636612021858,10.809918032786884,18.80603825136612,3.928989071038252,0.9270765027322404
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,863.299361,GA-12,2022-10-19,GA,Democratic,Democratic,Republican,33.369569,-82.014972,2022,4,4.571147540983606,1.6623497267759562,2.64431693989071,4.999945355191257,18.384180327868854,23.955983606557385,13.172131147540984,3.6937704918032783
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,76.173473,IN-05,2022-12-13,IN,Republican,Republican,Republican,40.51134,-86.10187,2022,4,3.920218579234973,3.0692896174863393,4.728469945355191,6.508770491803279,11.31896174863388,16.725819672131145,6.064836065573771,2.481502732240437
Manufacturing,Batteries,"EAM, Cells, Modules",Clean Tech Manufacturing,New,742.410133,CA-14,2022-02-01,CA,Democratic,Democratic,Democratic,37.68,-121.77,2022,1,5.329262295081967,2.049262295081967,3.3424590163934425,4.446803278688525,14.869890710382514,23.31989071038251,8.711229508196721,0.671912568306011
Manufacturing,Batteries,"EAM, Cells",Clean Tech Manufacturing,New,33.739256,WV-02,2022-03-17,WV,Republican,Republican,Republican,39.286138,-80.182577,2022,1,3.810327868852459,0.2070218579234972,0.462431693989071,4.378196721311475,11.453360655737702,16.84281420765027,6.429617486338797,3.1315300546448084
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,New,11.170336,NC-09,2019-12-01,NC,Republican,Republican,Republican,36.057224,-79.693545,2019,4,4.303715846994535,1.9548360655737709,3.2733879781420763,5.2338524590163935,15.122841530054645,20.534590163934425,9.962513661202186,4.346857923497267
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,New,40.96396,NC-09,2022-09-07,NC,Republican,Republican,Republican,36.06199,-79.30738,2022,3,4.303715846994535,1.0027322404371584,1.6489617486338797,4.680409836065573,15.469945355191255,21.12218579234973,10.27964480874317,4.314890710382514
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,180.265921,KY-01,2023-06-09,KY,Republican,Republican,Republican,36.83896,-87.46294,2023,2,4.126612021857924,1.5763661202185797,2.519262295081967,5.122814207650273,14.149562841530054,19.50087431693989,9.071475409836063,3.913715846994536
Manufacturing,Batteries,Cells,Clean Tech Manufacturing,New,4161.485089,CA-37,2022-04-19,CA,Democratic,Democratic,Democratic,34.059594,-118.413923,2022,2,5.645983606557377,1.946912568306011,3.772295081967213,3.5462295081967214,17.96144808743169,24.47497267759563,13.010081967213116,0.7804371584699454
Manufacturing,Batteries,Modules,Clean Tech Manufacturing,Restart,3187.751115,IL-16,2023-11-03,IL,Democratic,Democratic,Republican,42.23696,-88.87069,2023,4,3.95103825136612,3.124808743169399,4.814918032786886,6.675792349726776,9.291775956284154,14.467513661202188,4.250464480874316,2.675792349726776
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,2600.928181,IN-05,2022-05-24,IN,Republican,Republican,Republican,40.49554,-86.131015,2022,2,3.920218579234973,3.0692896174863393,4.728469945355191,6.508770491803279,11.31896174863388,16.725819672131145,6.064836065573771,2.481502732240437
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,3201.102775,IN-05,2023-07-24,IN,Republican,Republican,Republican,40.49554,-86.131015,2023,3,3.920218579234973,3.0692896174863393,4.728469945355191,6.508770491803279,11.31896174863388,16.725819672131145,6.064836065573771,2.481502732240437
Manufacturing,Batteries,EAM,Clean Tech Manufacturing,New,37.891663,GA-09,2022-08-18,GA,Democratic,Democratic,Republican,34.522387,-83.22307,2022,3,4.365382513661202,0.2202732240437158,0.4725683060109291,3.713989071038252,16.112786885245903,22.047021857923497,10.759590163934426,4.865109289617487
Manufacturing,Batteries,AAM,Clean Tech Manufacturing,New,221.662454,LA-05,2022-02-15,LA,Republican,Republican,Republican,31.548077,-91.487086,2022,1,4.54051912568306,0.7975683060109289,1.3039344262295085,4.525109289617487,19.00756830601093,24.81688524590164,13.817540983606555,5.27396174863388
Manufacturing,Batteries,Cells,Clean Tech Manufacturing,New,517.446591,CA-17,2020-03-31,CA,Democratic,Democratic,Democratic,37.481504,-121.933849,2020,1,5.329262295081967,2.049262295081967,3.3424590163934425,4.446803278688525,14.869890710382514,23.31989071038251,8.711229508196721,0.671912568306011
Manufacturing,Batteries,Cells,Clean Tech Manufacturing,New,1034.893181,CA-17,2023-06-09,CA,Democratic,Democratic,Democratic,37.465056,-121.932645,2023,2,5.329262295081967,2.049262295081967,3.3424590163934425,4.446803278688525,14.869890710382514,23.31989071038251,8.711229508196721,0.671912568306011
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,Expansion,2948.047063,NV-02,2018-01-01,NV,Democratic,Democratic,Republican,39.537778,-119.439104,2018,1,5.3307103825136615,1.9818306010928963,3.862103825136612,3.9877322404371585,12.11707650273224,19.89330601092896,5.6273497267759565,0.2379234972677595
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,Expansion,2705.472698,NV-02,2023-01-24,NV,Democratic,Democratic,Republican,39.537778,-119.439104,2023,1,5.3307103825136615,1.9818306010928963,3.862103825136612,3.9877322404371585,12.11707650273224,19.89330601092896,5.6273497267759565,0.2379234972677595
Manufacturing,Batteries,"Cells, Modules",Clean Tech Manufacturing,Expansion,1460.265302,NV-02,2024-01-31,NV,Democratic,Democratic,Republican,39.537778,-119.439104,2024,1,5.3307103825136615,1.9818306010928963,3.862103825136612,3.9877322404371585,12.11707650273224,19.89330601092896,5.6273497267759565,0.2379234972677595
